"standtree","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD"
"TW-15-139-1","TW","15","15-139","1",22,1954,1.95,1.74999999999999,0.199999999999998,0.29,447.824461538462,305.83,815.97,412.823771428571,754.0805
"TW-15-139-1","TW","15","15-139","1",23,1955,2.14,1.90999999999999,0.229999999999999,0.85,435.866542056075,316.37,758.91,402.051413612565,716.679130434783
"TW-15-139-1","TW","15","15-139","1",24,1956,1.2,0.87999999999999,0.320000000000002,0.36,505.634416666667,380.71,645.29,479.464318181818,577.6021875
"TW-15-139-1","TW","15","15-139","1",25,1957,1.6,1.35,0.249999999999995,0.36,430.2603125,293.44,675.44,392.352814814815,634.9608
"TW-15-139-1","TW","15","15-139","1",26,1958,1.48,1.37,0.110000000000009,0.19,424.97972972973,294.23,831.94,396.053430656934,785.243636363636
"TW-15-139-1","TW","15","15-139","1",27,1959,1.95999999999999,1.67999999999999,0.279999999999996,0.3,499.414744897959,321.8,781.66,460.76375,731.320714285714
"TW-15-139-1","TW","15","15-139","1",28,1960,1.71999999999999,1.49,0.229999999999999,0.71,491.84023255814,329.39,826.19,447.755302013423,777.433913043478
"TW-15-139-1","TW","15","15-139","1",29,1961,1.68,1.51,0.169999999999997,0.46,498.906726190476,328.85,783.91,472.747549668874,731.261764705882
"TW-15-139-1","TW","15","15-139","1",30,1962,1.68999999999999,1.26999999999999,0.419999999999997,0.32,443.05349112426,312.91,667.02,403.546771653543,562.514285714286
"TW-15-139-1","TW","15","15-139","1",31,1963,1.09999999999999,0.909999999999991,0.189999999999993,0.24,484.757181818182,374.07,676.67,451.653186813187,643.307894736842
"TW-15-139-1","TW","15","15-139","1",32,1964,1.11000000000001,0.809999999999997,0.300000000000006,0.31,509.288558558559,276.89,853.27,399.931604938272,804.552333333333
"TW-15-139-1","TW","15","15-139","1",33,1965,2.71,2.30000000000001,0.410000000000006,0.72,425.553025830258,285.31,778.34,371.757,727.335609756098
"TW-15-139-1","TW","15","15-139","1",34,1966,2.54999999999999,2.31999999999999,0.229999999999999,0.54,457.074078431373,287.49,943.26,414.07599137931,890.793913043478
"TW-15-139-1","TW","15","15-139","1",35,1967,2.56,2.26,0.300000000000006,1.01,468.001328125,305.3,870.87,420.417212389381,826.468333333333
"TW-15-139-1","TW","15","15-139","1",36,1968,2.73,2.45999999999999,0.270000000000005,0.43,435.563113553114,270.49,903.45,392.488048780488,828.024814814815
"TW-15-139-1","TW","15","15-139","1",37,1969,2.00000000000001,1.82,0.180000000000002,0.23,414.20865,253.74,919.02,372.003956043956,840.945
"TW-15-139-1","TW","15","15-139","1",38,1970,1.91000000000001,1.62,0.290000000000001,0.24,502.74612565445,297.03,890.19,443.23549382716,835.184827586207
"TW-15-139-1","TW","15","15-139","1",39,1971,2.89,2.54,0.350000000000003,0.24,488.410173010381,324.74,858.87,442.80625984252,819.364285714286
"TW-15-139-1","TW","15","15-139","1",40,1972,2.62,2.37999999999999,0.240000000000004,0.3,490.307938931298,309.9,960.95,448.689537815126,903.02375
"TW-15-139-1","TW","15","15-139","1",41,1973,2.25000000000001,1.99,0.26,0.35,444.589377777778,258.19,941.82,387.462060301508,881.833076923077
"TW-15-139-1","TW","15","15-139","1",42,1974,1.85999999999999,1.77000000000001,0.0899999999999841,0.43,442.228064516129,287.93,883.72,421.852711864407,842.943333333333
"TW-15-139-1","TW","15","15-139","1",43,1975,1.95999999999999,1.73999999999999,0.220000000000008,0.3,436.841632653061,292.65,859.37,388.454482758621,819.54
"TW-15-139-1","TW","15","15-139","1",44,1976,2.18000000000002,2.04,0.139999999999995,0.79,399.643394495413,266.78,920.96,368.646862745098,851.307142857143
"TW-15-139-1","TW","15","15-139","1",45,1977,1.21,1.14,0.0700000000000023,0.44,448.13520661157,304.25,810.77,427.793947368421,779.407142857143
"TW-15-139-1","TW","15","15-139","1",46,1978,1.43999999999999,1.29,0.150000000000001,0.38,451.112777777778,285.66,970.4,397.687984496124,910.566
"TW-15-139-1","TW","15","15-139","1",47,1979,2.37,2.17999999999999,0.189999999999993,0.19,440.623333333333,271.35,963.07,398.711605504587,921.505263157895
"TW-15-139-1","TW","15","15-139","1",48,1980,2.57,2.30999999999998,0.26,0.33,448.898910505837,275.5,961.48,397.45961038961,905.917307692308
"TW-15-139-1","TW","15","15-139","1",49,1981,1.76999999999999,1.46,0.309999999999983,0.31,482.243107344633,293.96,928.88,399.428767123288,872.271935483871
"TW-15-139-1","TW","15","15-139","1",50,1982,1.71999999999998,1.59999999999999,0.119999999999985,0.05,418.425290697674,286.36,854.89,388.2724375,820.463333333333
"TW-15-139-1","TW","15","15-139","1",51,1983,1.06999999999999,0.98999999999999,0.0800000000000074,0.3,389.837943925234,279.31,878.92,353.194444444444,843.30125
"TW-15-139-1","TW","15","15-139","1",52,1984,1.49999999999999,1.31,0.189999999999993,0.23,456.6222,263.08,888.66,401.034732824427,839.883157894737
"TW-15-139-1","TW","15","15-139","1",53,1985,1.42999999999999,1.24999999999999,0.179999999999988,0.43,437.031678321678,267.04,896.17,381.26992,824.266111111111
"TW-15-139-1","TW","15","15-139","1",54,1986,2.73999999999998,2.41999999999998,0.320000000000002,0.5,449.277518248175,283.92,852.53,401.723181818182,808.9071875
"TW-15-139-1","TW","15","15-139","1",55,1987,1.6,1.41000000000001,0.190000000000007,0.34,477.9943125,308.31,841.89,435.217163120567,795.445789473684
"TW-15-139-1","TW","15","15-139","1",56,1988,2.13,1.69000000000001,0.439999999999978,0.42,441.171643192488,281.31,727.96,395.843905325444,615.271363636364
"TW-15-139-1","TW","15","15-139","1",57,1989,1.57999999999999,1.05999999999998,0.519999999999991,0.17,474.162911392405,314.42,649.22,422.485943396226,579.504423076923
"TW-15-139-1","TW","15","15-139","1",58,1990,1.40000000000001,1.27000000000002,0.130000000000005,0.17,419.757857142857,293.35,744.92,389.945905511811,710.997692307692
"TW-15-139-1","TW","15","15-139","1",59,1991,1.14999999999999,1.06000000000001,0.0899999999999841,0.1,427.15347826087,296.33,830.72,397.557924528302,775.723333333333
"TW-15-139-1","TW","15","15-139","1",60,1992,1.78000000000001,1.59000000000001,0.190000000000007,0.45,432.845280898876,272.04,848.81,390.284465408805,789.012105263158
"TW-15-139-1","TW","15","15-139","1",61,1993,1.54999999999999,1.42999999999999,0.119999999999985,0.37,417.295225806452,276.54,850.17,384.083006993007,813.074166666667
"TW-15-139-1","TW","15","15-139","1",62,1994,1.14999999999999,1.04999999999999,0.100000000000003,0.27,428.083130434783,275.33,913.99,388.159904761905,847.277
"TW-15-139-1","TW","15","15-139","1",63,1995,1.48,1.34000000000001,0.139999999999995,0.33,409.201756756757,262.05,933.7,359.551194029851,884.428571428571
"TW-15-139-1","TW","15","15-139","1",64,1996,1.04999999999999,0.959999999999989,0.0900000000000125,0.71,447.650285714286,347.49,774.79,419.539166666667,747.502222222222
"TW-15-139-1","TW","15","15-139","1",65,1997,1.26,1.10999999999999,0.149999999999986,0.35,444.438253968254,289.24,794.41,401.400720720721,762.916
"TW-15-139-1","TW","15","15-139","1",66,1998,1.14,1.02999999999998,0.110000000000023,0.29,391.680175438597,256.73,704.94,362.903883495146,661.130909090909
"TW-15-139-1","TW","15","15-139","1",67,1999,1.2,1.07,0.130000000000005,0.22,420.174583333333,281.23,726.7,387.988691588785,685.089230769231
"TW-15-139-1","TW","15","15-139","1",68,2000,0.78000000000001,0.660000000000006,0.119999999999985,0.27,440.098846153846,301.87,646.7,408.335606060606,614.796666666667
"TW-15-139-1","TW","15","15-139","1",69,2001,0.850000000000003,0.710000000000017,0.139999999999995,0.08,474.032705882353,293.7,791.3,422.208732394366,736.854285714286
"TW-15-139-1","TW","15","15-139","1",70,2002,0,0,0,NA,NA,NA,NA,NA,NA
"TW-15-139-1","TW","15","15-139","1",71,2003,0.700000000000026,0.660000000000006,0.0400000000000011,0.22,421.309714285714,289.24,665.59,412.444848484848,567.58
"TW-15-139-1","TW","15","15-139","1",72,2004,0.449999999999998,0.410000000000006,0.0400000000000011,0.11,441.175333333333,323.67,644.09,424.247804878049,614.6825
"TW-15-139-1","TW","15","15-139","1",73,2005,0.840000000000013,0.740000000000018,0.100000000000003,0.18,416.878452380952,255.79,720.17,381.128783783784,681.426
"TW-15-139-1","TW","15","15-139","1",74,2006,0.430000000000016,0.360000000000023,0.0700000000000023,0.1,419.87488372093,304.69,587.46,401.285277777778,515.478571428571
"TW-15-139-1","TW","15","15-139","1",75,2007,0.709999999999989,0.600000000000003,0.109999999999994,0.19,458.821267605634,335.4,695.68,422.395833333333,657.505454545455
"TW-15-139-1","TW","15","15-139","1",76,2008,1.26999999999999,1.16000000000001,0.109999999999994,0.31,413.89968503937,255.19,822.66,379.127327586207,780.59
"TW-15-139-1","TW","15","15-139","1",77,2009,1.07,0.979999999999999,0.0899999999999841,0.06,377.497757009346,268.85,682.68,352.852857142857,645.853333333333
"TW-15-139-1","TW","15","15-139","1",78,2010,1.54,1.37999999999998,0.160000000000006,0.3,410.527987012987,249.99,906.4,358.03231884058,863.303125
"TW-15-139-1","TW","15","15-139","1",79,2011,1.44000000000001,1.30999999999998,0.130000000000005,0.27,428.176180555556,260.67,942.47,380.634580152672,907.249230769231
"TW-15-139-1","TW","15","15-139","1",80,2012,1.26999999999999,1.20999999999999,0.0599999999999829,0.28,425.093858267717,288.45,795.61,408.993553719008,749.783333333333
"TW-15-139-1","TW","15","15-139","1",81,2013,1.48999999999999,1.26,0.229999999999999,0.3,461.699463087248,280.79,838.08,401.321349206349,792.46652173913
"TW-15-139-1","TW","15","15-139","1",82,2014,1.80000000000002,1.65000000000001,0.150000000000015,0.53,424.281222222222,262.91,911.54,383.665515151515,871.054
"TW-15-139-1","TW","15","15-139","1",83,2015,1.57,1.42999999999999,0.139999999999995,0.46,379.303248407643,224.7,944.57,330.406083916084,878.752857142857
"TW-15-139-1","TW","15","15-139","1",84,2016,1.63,1.53000000000001,0.100000000000003,0.32,412.972944785276,252.63,823.39,389.017581699346,779.49
"TW-15-139-1","TW","15","15-139","1",85,2017,0.720000000000008,0.680000000000016,0.0400000000000011,0.27,350.228611111111,237.59,652.83,339.891470588235,525.96
"TW-15-139-2","TW","15","15-139","2",1,1948,5.49000000000002,0.240000000000018,5.25000000000001,4.73,467.111129326047,325.28,591.3,497.104583333333,465.74
"TW-15-139-2","TW","15","15-139","2",2,1949,4.20999999999999,3.98,0.229999999999999,1.46,372.090095011876,275.81,650.58,359.097010050251,596.926956521739
"TW-15-139-2","TW","15","15-139","2",3,1950,3.91000000000001,3.54,0.370000000000014,2.62,404.505907928389,309.31,666.29,380.310564971751,635.996486486486
"TW-15-139-2","TW","15","15-139","2",4,1951,3.83999999999999,3.58999999999999,0.249999999999981,1.82,412.387630208333,306.78,683.28,395.967381615599,648.1824
"TW-15-139-2","TW","15","15-139","2",5,1952,5.39999999999999,5.13,0.269999999999991,1.09,372.134888888889,273.42,686.82,358.245185185185,636.039259259259
"TW-15-139-2","TW","15","15-139","2",6,1953,4.21999999999998,3.82999999999999,0.389999999999995,2.66,401.824573459716,313.28,632.82,381.971592689295,596.791025641026
"TW-15-139-2","TW","15","15-139","2",7,1954,4.57999999999999,4.22999999999998,0.350000000000003,2.77,403.057729257642,295.55,707.85,381.104704491726,668.375714285714
"TW-15-139-2","TW","15","15-139","2",8,1955,4.57,4.23,0.339999999999998,1.18,400.287286652079,308.86,664.93,381.847730496454,629.697058823529
"TW-15-139-2","TW","15","15-139","2",9,1956,2.82999999999999,2.51999999999999,0.309999999999997,1.14,439.510318021201,344.81,633.59,419.8625,599.228064516129
"TW-15-139-2","TW","15","15-139","2",10,1957,3.71,3.23,0.479999999999999,2.19,385.167061994609,288.41,580.68,361.060123839009,547.386666666667
"TW-15-139-2","TW","15","15-139","2",11,1958,3.27,2.92000000000001,0.350000000000003,0.3,394.495596330275,289.12,641.68,368.935308219178,607.741428571429
"TW-15-139-2","TW","15","15-139","2",12,1959,3.76999999999999,3.42,0.349999999999989,2.37,391.405676392573,288.94,697.36,364.146988304094,657.762
"TW-15-139-2","TW","15","15-139","2",13,1960,2.93,2.59,0.339999999999998,0.83,395.023447098976,264,683.17,363.756795366795,633.201764705882
"TW-15-139-2","TW","15","15-139","2",14,1961,2.47000000000001,2.16000000000001,0.309999999999997,0.52,412.203805668016,316,587.43,391.894675925926,553.712580645161
"TW-15-139-2","TW","15","15-139","2",15,1962,2.67999999999999,2.43999999999999,0.23999999999999,0.32,365.02078358209,277.75,532.57,350.850491803279,509.085416666667
"TW-15-139-2","TW","15","15-139","2",16,1963,2.49999999999999,2.21999999999999,0.279999999999996,0.89,412.56428,289.12,623.46,389.435315315315,595.943928571429
"TW-15-139-2","TW","15","15-139","2",17,1964,2.59,2.29,0.299999999999992,0.95,403.152316602317,273.77,771.44,361.183886462882,723.511333333333
"TW-15-139-2","TW","15","15-139","2",18,1965,3.97,3.64,0.329999999999993,0.91,382.469168765743,270.69,679.41,359.529642857143,635.499090909091
"TW-15-139-2","TW","15","15-139","2",19,1966,2.93999999999999,2.64,0.299999999999992,0.7,396.487142857143,276.6,768.43,359.957803030303,717.945333333333
"TW-15-139-2","TW","15","15-139","2",20,1967,3.07,2.84,0.229999999999999,0.99,380.454299674267,266.46,743.05,354.549718309859,700.319565217391
"TW-15-139-2","TW","15","15-139","2",21,1968,2.65999999999999,2.42,0.240000000000004,0.56,397.86477443609,248.37,762.68,367.222809917355,706.837916666667
"TW-15-139-2","TW","15","15-139","2",22,1969,3.28,2.98999999999999,0.290000000000001,0.55,391.042957317073,255.16,809.68,355.11016722408,761.522413793103
"TW-15-139-2","TW","15","15-139","2",23,1970,2.98,2.70999999999999,0.270000000000005,1.09,412.01177852349,283.07,751.59,382.458044280443,708.643703703704
"TW-15-139-2","TW","15","15-139","2",24,1971,3.17000000000001,2.89000000000001,0.28000000000001,0.73,425.415552050473,304.71,736.09,400.082006920415,686.893928571429
"TW-15-139-2","TW","15","15-139","2",25,1972,2.92000000000001,2.57,0.350000000000003,0.38,435.161404109589,302.37,695.86,406.126848249027,648.358
"TW-15-139-2","TW","15","15-139","2",26,1973,2.85,2.52,0.330000000000007,0.36,417.423859649123,274.92,747.31,379.733928571429,705.237878787879
"TW-15-139-2","TW","15","15-139","2",27,1974,1.79999999999999,1.62,0.180000000000002,0.29,426.027611111111,332.68,671.37,406.847716049383,598.646666666667
"TW-15-139-2","TW","15","15-139","2",28,1975,2.39999999999999,2.24999999999999,0.149999999999986,0.35,373.338666666667,273.24,779.64,348.637866666667,743.850666666667
"TW-15-139-2","TW","15","15-139","2",29,1976,2.24999999999998,2.09999999999999,0.149999999999986,0.52,378.992222222222,270.69,817.09,351.286952380952,766.866
"TW-15-139-2","TW","15","15-139","2",30,1977,1.55999999999998,1.40999999999999,0.149999999999986,0.45,425.989230769231,308.31,698.39,400.708439716312,663.628666666667
"TW-15-139-2","TW","15","15-139","2",31,1978,1.61000000000001,1.43999999999999,0.169999999999997,0.55,392.614409937888,268.31,656.51,365.384791666667,623.265294117647
"TW-15-139-2","TW","15","15-139","2",32,1979,2.2,1.96,0.23999999999999,0.28,398.839136363636,257.26,793.49,356.323571428571,746.049583333333
"TW-15-139-2","TW","15","15-139","2",33,1980,2.28,2.03,0.249999999999995,0.39,396.992368421053,257.26,772.64,355.758472906404,731.8116
"TW-15-139-2","TW","15","15-139","2",34,1981,2.29,2.11000000000001,0.180000000000002,0.48,412.710655021834,291.8,763.52,386.923886255924,714.988888888889
"TW-15-139-2","TW","15","15-139","2",35,1982,1.68999999999999,1.54,0.150000000000001,0.41,411.815680473373,289.75,711.09,386.587142857143,670.828666666667
"TW-15-139-2","TW","15","15-139","2",36,1983,1.48999999999999,1.34,0.149999999999986,0.46,390.377718120805,259.44,766.75,352.817164179104,725.918666666667
"TW-15-139-2","TW","15","15-139","2",37,1984,1.90999999999999,1.59,0.319999999999988,0.48,409.219528795812,272.98,710.4,358.553270440252,660.9675
"TW-15-139-2","TW","15","15-139","2",38,1985,2.27999999999998,2.06999999999999,0.209999999999989,0.83,392.381798245614,246.11,865.35,350.226763285024,807.91
"TW-15-139-2","TW","15","15-139","2",39,1986,2.26,2.07,0.189999999999993,0.72,396.224734513274,259.97,844.43,358.778647342995,804.19
"TW-15-139-2","TW","15","15-139","2",40,1987,1.79,1.57999999999999,0.210000000000003,0.38,422.956480446927,253.76,857.33,372.882784810127,799.701428571429
"TW-15-139-2","TW","15","15-139","2",41,1988,1.92,1.73,0.189999999999993,0.47,411.733177083333,262.86,883.7,365.66450867052,831.200526315789
"TW-15-139-2","TW","15","15-139","2",42,1989,1.68999999999999,1.51999999999999,0.170000000000011,0.39,456.469289940828,299.86,788.25,423.925789473684,747.446470588235
"TW-15-139-2","TW","15","15-139","2",43,1990,1.67,1.52999999999998,0.139999999999995,0.49,407.484610778443,269.01,774.81,378.711830065359,721.93
"TW-15-139-2","TW","15","15-139","2",44,1991,1.28000000000001,1.17,0.110000000000009,0.19,391.86875,260.06,744.94,363.962307692308,688.691818181818
"TW-15-139-2","TW","15","15-139","2",45,1992,1.85,1.7,0.150000000000001,0.45,398.16,257.61,866.11,360.939411764706,819.993333333333
"TW-15-139-2","TW","15","15-139","2",46,1993,1.39999999999999,1.25999999999997,0.139999999999995,0.2,404.795928571429,283.69,780.01,367.488571428571,740.562142857143
"TW-15-139-2","TW","15","15-139","2",47,1994,1.39,1.22000000000001,0.169999999999997,0.29,397.189784172662,266.64,705.54,359.034590163934,671.009411764706
"TW-15-139-2","TW","15","15-139","2",48,1995,1.51999999999999,1.40999999999998,0.109999999999994,0.14,377.652763157895,244.55,776.14,349.366312056738,740.233636363636
"TW-15-139-2","TW","15","15-139","2",49,1996,1.21000000000002,1.10999999999999,0.100000000000003,0.35,418.456033057851,306.33,771.2,390.528468468468,728.452
"TW-15-139-2","TW","15","15-139","2",50,1997,1.13,1.00000000000001,0.130000000000005,0.16,425.32814159292,267.34,886.54,373.6381,822.943846153846
"TW-15-139-2","TW","15","15-139","2",51,1998,1.1,1.01,0.0900000000000125,0.24,383.891272727273,263.74,744.23,356.463069306931,691.696666666667
"TW-15-139-2","TW","15","15-139","2",52,1999,1.07,0.979999999999999,0.0899999999999841,0.2,386.069065420561,266.46,770.24,354.004897959184,735.212222222222
"TW-15-139-2","TW","15","15-139","2",53,2000,0.629999999999976,0.570000000000002,0.0599999999999829,0.16,418.285396825397,310.03,665.83,402.095438596491,572.09
"TW-15-139-2","TW","15","15-139","2",54,2001,0.979999999999999,0.880000000000005,0.100000000000003,0.14,414.133979591837,275.27,773.49,377.953181818182,732.525
"TW-15-139-2","TW","15","15-139","2",55,2002,0,0,0,NA,NA,NA,NA,NA,NA
"TW-15-139-2","TW","15","15-139","2",56,2003,0.639999999999995,0.53000000000001,0.109999999999994,0.17,395.06359375,300.93,656.73,372.816981132075,502.251818181818
"TW-15-139-2","TW","15","15-139","2",57,2004,0.570000000000002,0.459999999999989,0.110000000000023,0.11,403.749824561403,302.73,571.41,369.788260869565,545.770909090909
"TW-15-139-2","TW","15","15-139","2",58,2005,0.910000000000006,0.76,0.150000000000015,0.26,357.257032967033,262.51,564.52,323.393552631579,528.832
"TW-15-139-2","TW","15","15-139","2",59,2006,0.519999999999991,0.419999999999997,0.100000000000003,0.21,400.870961538462,302.73,541.93,373.982857142857,513.801
"TW-15-139-2","TW","15","15-139","2",60,2007,0.98999999999999,0.820000000000002,0.169999999999997,0.19,525.323939393939,352.03,848.47,468.288780487805,800.434705882353
"TW-15-139-2","TW","15","15-139","2",61,2008,1.64,1.49000000000002,0.149999999999986,0.38,407.69506097561,244.55,900.95,363.119865771812,850.475333333333
"TW-15-139-2","TW","15","15-139","2",62,2009,1.24999999999998,1.14999999999999,0.100000000000003,0.4,345.07104,260.76,734.21,331.918608695652,496.324
"TW-15-139-2","TW","15","15-139","2",63,2010,1.82,1.65999999999998,0.160000000000006,0.2,404.580824175824,255.25,909.32,360.560963855422,861.286875
"TW-15-139-2","TW","15","15-139","2",64,2011,1.66000000000001,1.53000000000001,0.130000000000005,0.27,408.48813253012,249.41,850.87,374.783594771242,805.164615384615
"TW-15-139-2","TW","15","15-139","2",65,2012,1.07,0.970000000000008,0.100000000000003,0.17,435.050373831776,293.59,706.92,414.436907216495,635.001
"TW-15-139-2","TW","15","15-139","2",66,2013,1.28000000000001,1.18000000000002,0.100000000000003,0.3,409.487265625,261.11,826.4,378.904576271186,770.363
"TW-15-139-2","TW","15","15-139","2",67,2014,1.23,1.1,0.130000000000005,0.28,399.822357723577,268.04,810.05,358.207909090909,751.944615384615
"TW-15-139-2","TW","15","15-139","2",68,2015,1.45,1.24999999999998,0.199999999999998,0.58,382.992206896552,232.88,701.5,338.94696,658.275
"TW-15-139-2","TW","15","15-139","2",69,2016,1.31000000000001,1.2,0.110000000000023,0.43,401.78534351145,270.07,792.76,369.030166666667,759.114545454545
"TW-15-139-2","TW","15","15-139","2",70,2017,0.340000000000013,0.329999999999993,0,0.16,428.568529411765,320.27,678.05,427.490909090909,464.13
"TW-15-139-3","TW","15","15-139","3",1,1955,2.51999999999999,0.269999999999991,2.25000000000001,2.09,444.674841269841,364.29,520.25,455.125555555556,443.420755555556
"TW-15-139-3","TW","15","15-139","3",2,1956,0.820000000000002,0.650000000000015,0.169999999999997,0.25,384.312195121951,335.14,474.89,372.324923076923,430.145882352941
"TW-15-139-3","TW","15","15-139","3",3,1957,2.21999999999998,2.07,0.149999999999986,1.19,375.759189189189,286.49,614.71,361.057922705314,578.636666666667
"TW-15-139-3","TW","15","15-139","3",4,1958,4.26,3.82,0.440000000000007,0.76,387.267746478873,299.04,581.82,370.233586387435,535.155227272727
"TW-15-139-3","TW","15","15-139","3",5,1959,3.69000000000001,3.47000000000001,0.220000000000008,2.42,352.391382113821,252.84,632.35,337.429337175793,588.383636363636
"TW-15-139-3","TW","15","15-139","3",6,1960,2.91000000000001,2.41000000000001,0.500000000000011,0.68,396.514604810997,263.57,622.74,357.042489626556,586.7702
"TW-15-139-3","TW","15","15-139","3",7,1961,2.43999999999999,2.26999999999999,0.169999999999997,1.64,387.694959016393,316.9,619.16,373.197356828194,581.280588235294
"TW-15-139-3","TW","15","15-139","3",8,1962,2.26999999999999,2.07999999999999,0.189999999999993,0.53,356.996299559471,276.74,558.87,340.830144230769,533.973157894737
"TW-15-139-3","TW","15","15-139","3",9,1963,1.78,1.57999999999999,0.199999999999998,0.71,378.71691011236,291.34,591.39,355.933987341772,558.702
"TW-15-139-3","TW","15","15-139","3",10,1964,2.74999999999999,2.39,0.359999999999994,0.86,380.455636363636,244.41,680.01,342.470543933054,632.634444444444
"TW-15-139-3","TW","15","15-139","3",11,1965,3.6,3.4,0.199999999999998,2.37,366.372527777778,290.9,596.2,355.089264705882,558.188
"TW-15-139-3","TW","15","15-139","3",12,1966,2.9,2.67000000000001,0.229999999999995,1.35,386.586655172414,259.24,794.81,355.55936329588,746.773043478261
"TW-15-139-3","TW","15","15-139","3",13,1967,3.24999999999999,3.03,0.219999999999994,0.85,357.318246153846,249.48,702.16,335.338415841584,660.040454545455
"TW-15-139-3","TW","15","15-139","3",14,1968,3.10999999999999,2.91000000000001,0.199999999999998,0.99,375.424694533762,270.45,753.06,351.66058419244,721.1925
"TW-15-139-3","TW","15","15-139","3",15,1969,3.03,2.82,0.210000000000003,0.42,372.694224422442,255.78,755.89,347.678510638298,708.619523809524
"TW-15-139-3","TW","15","15-139","3",16,1970,3.43999999999999,3.10999999999999,0.329999999999993,1.02,397.982819767442,256.47,756.72,364.327781350482,715.156060606061
"TW-15-139-3","TW","15","15-139","3",17,1971,3.54,3.31,0.229999999999999,2.66,405.203898305085,314.57,782.37,382.191117824773,736.387826086957
"TW-15-139-3","TW","15","15-139","3",18,1972,3.28,3.06999999999999,0.210000000000003,1.04,389.352256097561,277.26,822.07,363.284267100977,770.441428571429
"TW-15-139-3","TW","15","15-139","3",19,1973,3.56999999999999,3.31999999999999,0.249999999999995,0.64,381.38350140056,251.2,764.31,355.973554216867,718.8276
"TW-15-139-3","TW","15","15-139","3",20,1974,2.82,2.64,0.180000000000002,1.12,377.876595744681,265.31,806.12,351.53928030303,764.157222222222
"TW-15-139-3","TW","15","15-139","3",21,1975,3.15,2.97000000000001,0.179999999999988,0.32,368.300222222222,265.31,769.2,347.255656565657,715.535555555556
"TW-15-139-3","TW","15","15-139","3",22,1976,2.56,2.41000000000001,0.150000000000001,0.97,375.3725390625,260.1,790.45,352.879502074689,736.760666666667
"TW-15-139-3","TW","15","15-139","3",23,1977,1.66000000000001,1.57000000000001,0.0900000000000125,0.23,403.893795180723,284.55,862.79,381.103694267516,801.454444444444
"TW-15-139-3","TW","15","15-139","3",24,1978,2.19000000000001,1.92,0.270000000000005,1.1,395.006484018265,263.4,804.05,344.365104166667,755.122962962963
"TW-15-139-3","TW","15","15-139","3",25,1979,3.44000000000001,3.2,0.240000000000004,0.57,378.615610465116,251.03,880.73,344.79140625,829.605
"TW-15-139-3","TW","15","15-139","3",26,1980,2.97000000000001,2.80000000000001,0.169999999999997,0.42,356.568754208754,239.53,822.69,331.478714285714,769.816470588235
"TW-15-139-3","TW","15","15-139","3",27,1981,2.53,2.21999999999999,0.309999999999997,0.64,411.711462450593,270.1,765.03,369.333648648649,715.191290322581
"TW-15-139-3","TW","15","15-139","3",28,1982,2.93,2.76,0.169999999999997,0.55,366.242320819113,258.89,724.04,347.297028985507,673.824705882353
"TW-15-139-3","TW","15","15-139","3",29,1983,1.92,1.71,0.209999999999989,0.72,374.572291666667,244.93,769.08,331.760175438596,723.185238095238
"TW-15-139-3","TW","15","15-139","3",30,1984,2.51,2.24,0.270000000000005,0.22,382.182151394422,236.28,805.02,338.370892857143,745.653333333333
"TW-15-139-3","TW","15","15-139","3",31,1985,2.76,2.40999999999999,0.350000000000003,0.93,400.245760869565,241.07,804.78,346.677800829876,769.099428571429
"TW-15-139-3","TW","15","15-139","3",32,1986,3.57999999999999,3.32,0.26,0.61,369.395,252.5,747.99,342.409126506024,713.983846153846
"TW-15-139-3","TW","15","15-139","3",33,1987,2.73999999999999,2.46999999999998,0.269999999999991,0.56,386.955948905109,238.67,785.02,348.624089068826,737.621481481482
"TW-15-139-3","TW","15","15-139","3",34,1988,2.83000000000001,2.6,0.229999999999999,0.24,363.405441696113,249.82,818.87,327.918461538462,764.562608695652
"TW-15-139-3","TW","15","15-139","3",35,1989,2.13,1.94000000000001,0.190000000000007,0.18,379.350187793427,263.49,790.09,341.952216494845,761.203157894737
"TW-15-139-3","TW","15","15-139","3",36,1990,2.39,2.18,0.209999999999989,0.4,371.267405857741,242.35,838.06,331.846100917431,780.498095238095
"TW-15-139-3","TW","15","15-139","3",37,1991,2.01,1.86000000000001,0.150000000000001,0.58,336.64631840796,215.84,700.79,309.694086021505,670.854
"TW-15-139-3","TW","15","15-139","3",38,1992,1.79999999999999,1.7,0.100000000000003,0.29,345.296111111111,249.31,783.21,322.633882352941,730.554
"TW-15-139-3","TW","15","15-139","3",39,1993,1.73,1.64,0.0899999999999983,0.23,351.336473988439,238.42,872.18,324.406524390244,842.06
"TW-15-139-3","TW","15","15-139","3",40,1994,1.73,1.6,0.130000000000005,0.23,360.575086705202,242.95,813.46,326.5839375,778.927692307692
"TW-15-139-3","TW","15","15-139","3",41,1995,2.08000000000001,1.98,0.100000000000003,0.45,339.09,239.36,817.64,317.155202020202,773.399
"TW-15-139-3","TW","15","15-139","3",42,1996,1.24999999999999,1.20999999999999,0.0400000000000011,0.82,374.74936,295.59,896.41,358.759669421488,858.4375
"TW-15-139-3","TW","15","15-139","3",43,1997,1.28,1.15999999999999,0.119999999999999,0.04,406.940703125,231.17,871.29,363.811724137931,823.854166666667
