"standtree","SiteID","PlotID","TreeID","Position","HT","newring","year","RW","ringDens","minDens","maxDens","EW.dens","LW.dens","EW.width","LW.width","GSL","Y2002","Y1996"
"TW-2-316-6","TW",2,316,6,40,20,2001,1.25,368.20152,263.79,557.25,343.847614678899,534.1125,1.09000000000001,0.159999999999999,120,1,0
"TW-2-316-6","TW",2,316,6,40,21,2002,0,0,0,0,0,0,0,0,120,1,0
"TW-2-316-6","TW",2,316,6,40,22,2003,0.720000000000001,394.207083333333,293.89,536.6,364.445,517.507142857143,0.58,0.139999999999995,120,1,0
"TW-2-316-6","TW",2,316,6,40,23,2004,1.03,383.677281553398,279.32,589.23,362.651847826087,559.526363636364,0.919999999999997,0.110000000000001,120,1,0
"TW-2-316-6","TW",2,316,6,40,24,2005,2.19000000000001,363.014474885845,248.85,649.22,332.177897435897,613.561666666667,1.95,0.240000000000004,120,1,0
"TW-2-316-6","TW",2,316,6,40,25,2006,1.37,413.054452554745,265.77,719.77,388.44232,669.430833333333,1.25,0.119999999999999,120,1,0
"TW-2-316-6","TW",2,316,6,40,26,2007,1.62,431.48975308642,293.6,766.28,399.789931506849,720.750625,1.46,0.159999999999999,120,1,0
"TW-2-316-6","TW",2,316,6,40,27,2008,2.10999999999999,360.638199052133,266.35,671.38,339.081701030928,606.635882352941,1.94,0.169999999999997,120,1,0
"TW-2-316-6","TW",2,316,6,40,28,2009,1.53999999999999,345.291623376623,273.49,558.76,331.246083916084,527.883636363636,1.42999999999999,0.109999999999994,120,1,0
"TW-2-316-6","TW",2,316,6,40,29,2010,1.76,373.88375,262.69,681.48,345.245031446541,641.74,1.59,0.170000000000004,120,1,0
"TW-2-316-6","TW",2,316,6,40,30,2011,1.96,381.237959183673,270.69,760.07,356.429835164835,703.743571428571,1.82,0.140000000000003,120,1,0
"TW-2-316-6","TW",2,316,6,40,31,2012,0.989999999999997,424.057575757576,313.29,639.52,398.933139534884,590.265384615385,0.860000000000001,0.129999999999997,120,1,0
"TW-2-316-6","TW",2,316,6,40,32,2013,1.03999999999999,411.572019230769,289.34,551.49,385.774823529412,526.980526315789,0.849999999999996,0.19,120,1,0
"TW-2-316-6","TW",2,316,6,40,33,2014,1.01,430.990198019802,303.79,688.05,398.672159090909,649.758461538462,0.879999999999997,0.130000000000005,120,1,0
"TW-2-316-6","TW",2,316,6,40,34,2015,0.930000000000002,423.391612903226,282.88,644.69,388.018101265823,622.999285714286,0.790000000000001,0.139999999999995,120,1,0
"TW-2-316-6","TW",2,316,6,40,35,2016,0.769999999999991,506.543636363636,331.03,756.62,450.898196721311,718.691875,0.609999999999994,0.159999999999991,120,1,0
"TW-3-152-1","TW",3,152,1,0.5,2,1925,1.20000000000003,438.700583333333,343.05,596.78,422.506448598131,571.990769230769,1.07,0.13000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,3,1926,1.63999999999999,447.128536585366,385.74,596.12,434.338590604027,574.175333333333,1.48999999999999,0.149999999999979,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,4,1927,1.15000000000002,428.767826086957,335.64,636.6,416.029813084112,599.13875,1.07000000000001,0.0799999999999896,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,5,1928,1.54,442.113571428571,372.16,673.37,424.461408450704,650.9975,1.42,0.11999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,6,1929,1.44000000000001,466.067847222222,401.82,621.76,455.962537313433,601.479,1.34000000000001,0.0999999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,7,1930,1.49999999999998,447.7306,366.69,637.37,430.687352941176,613.293571428571,1.35999999999998,0.140000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,8,1931,1.94,441.959175257732,335.41,687.05,426.391215469613,658.713076923077,1.81,0.129999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,9,1932,1.91,428.955602094241,333.68,692.59,421.576540540541,656.476666666667,1.85,0.0600000000000007,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,10,1933,1.81,417.251657458564,328.04,684.28,407.941034482759,648.687142857143,1.74,0.0700000000000023,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,11,1934,1.46,408.041780821918,343.05,642.93,400.805,576.9,1.4,0.0600000000000007,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,12,1935,1.01,460.45495049505,367.66,754.61,429.007777777778,717.75,0.900000000000001,0.109999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,13,1936,1.31,473.137480916031,369.74,690.41,444.130877192982,667.652352941176,1.14,0.17,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,14,1937,1.98,392.107323232323,308.37,682.9,375.508172043011,649.394166666667,1.86,0.119999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,15,1938,1.24,408.994758064516,316.35,641.39,396.751623931624,613.63,1.17,0.0700000000000023,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,16,1939,1.48,382.110945945946,273.48,719.1,355.610514705882,682.449166666667,1.36,0.119999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,17,1940,2.08,428.125288461538,305.06,797.32,397.263789473684,753.885555555556,1.9,0.179999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,18,1941,1.32,438.456515151515,334.78,773.41,414.086393442623,735.772,1.22,0.0999999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,19,1942,1.78,370.580449438202,304.75,676.81,366.3656,616.446666666667,1.75,0.0299999999999996,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,20,1943,1.72,417.747965116279,315.26,791.5,389.534088050314,762.825384615385,1.59,0.130000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,21,1944,1.68,395.680535714286,301.9,717.48,374.58,696.842727272727,1.57,0.110000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,22,1945,1.44,430.334305555556,328.04,764.14,411.594962962963,711.424444444444,1.35,0.0899999999999983,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,23,1946,1.61,390.505652173913,276.73,738.08,378.40864516129,703.011666666667,1.55,0.0599999999999972,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,24,1947,1.23,462.801056910569,354.63,732.98,443.889824561403,702.343333333333,1.14,0.0899999999999983,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,25,1948,1.2,487.973333333333,359.57,866.15,469.49798245614,839.005,1.14,0.0599999999999972,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,26,1949,0.890000000000003,580.43393258427,450.18,827.77,559.180864197531,795.62125,0.810000000000004,0.0800000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,27,1950,0.430000000000002,528.585348837209,450.43,714.46,519.809024390244,708.5,0.409999999999999,0.019999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,28,1951,0.600000000000003,557.779,435.84,790.55,527.207307692308,756.495,0.520000000000005,0.0800000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,29,1952,1.18,656.952542372881,495.73,735.12,624.748484848485,697.826923076923,0.659999999999999,0.519999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,30,1953,0.949999999999998,536.044526315789,453.14,683.2,522.708554216867,628.285,0.83,0.119999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,31,1954,1.24999999999999,487.794,392.99,697.66,463.176,668.326,1.1,0.149999999999993,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,32,1955,0.989999999999997,480.970606060606,367.9,664.98,460.090681818182,648.01,0.879999999999997,0.110000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,33,1956,0.420000000000004,559.411666666667,424.81,707.24,516.257096774194,681.029090909091,0.310000000000004,0.110000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,34,1957,0.970000000000001,456.774742268041,322.73,775.92,423.860344827586,743.13,0.869999999999999,0.0999999999999963,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,35,1958,1.23000000000001,469.50243902439,335.17,814.62,417.277714285714,774.146666666667,1.05,0.180000000000002,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,36,1959,1.16,462.164137931034,291.4,788.12,408.517604166667,719.6675,0.959999999999996,0.199999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,37,1960,1.06,397.87820754717,306.99,700.94,381.8388,665.201666666667,1,0.0600000000000043,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,38,1961,0.650000000000001,497.748923076923,353.67,829.18,443.944,793.676,0.549999999999999,0.100000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,39,1962,1.31,466.924427480916,321.72,787.8,440.364705882353,730.308333333333,1.19,0.120000000000007,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,40,1963,1.18,429.146949152542,319.77,775.92,403.560458715596,739.027777777778,1.09,0.0900000000000054,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,41,1964,1.6,466.87975,292.17,836.68,369.21737704918,780.427368421053,1.22,0.379999999999997,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,42,1965,4.06,466.562733990148,321.87,776.24,417.288797653959,725.061384615385,3.41,0.650000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,43,1966,4.79,507.571106471816,356.3,840.39,454.167925925926,799.84527027027,4.05,0.739999999999997,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,44,1967,4.82,439.613236514523,337.22,815.37,409.967516930023,776.358205128205,4.43,0.389999999999995,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,45,1968,4.04999999999999,460.413555555556,293.24,778.54,422.306386554622,743.835625,3.57,0.479999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,46,1969,3.96,468.142373737374,306.29,819.57,418.990497076023,779.437592592593,3.42,0.540000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,47,1970,3.82,463.747696335079,308.84,799.66,418.778787878788,749.127307692308,3.30000000000001,0.519999999999991,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,48,1971,2.46999999999999,466.707246963563,346.69,776.13,433.890319634703,723.3825,2.18999999999999,0.279999999999996,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,49,1972,2.71,435.888819188192,320.39,752.86,403.112561983471,709.401034482759,2.42,0.290000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,50,1973,2.66000000000001,412.446917293233,294.46,768.72,384.566516393443,721.665909090909,2.44000000000001,0.219999999999994,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,51,1974,3.40999999999999,431.99935483871,303.21,775.82,405.027179487179,722.18275862069,3.12,0.290000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,52,1975,4.21999999999999,441.771018957346,284.62,759.89,400.582255434783,722.464814814815,3.68,0.540000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,53,1976,4.29,475.788135198135,303.36,791.39,425.417333333333,738.59231884058,3.6,0.690000000000007,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,54,1977,3.28000000000001,439.201829268293,317.83,841.04,408.841395348837,777.664444444444,3.01,0.270000000000005,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,55,1978,3.49,424.969312320917,296.76,781.8,385.259967845659,749.958947368421,3.11000000000001,0.380000000000005,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,56,1979,4.65,407.587032258065,267.83,789.17,380.447162790698,741.019714285714,4.29999999999999,0.350000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,57,1980,3.42000000000001,426.347953216374,275.37,745.14,375.94214532872,701.202264150943,2.89000000000001,0.53000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,58,1981,3.89000000000001,408.02293059126,270.84,711.85,376.292289855072,656.82,3.45,0.440000000000007,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,59,1982,3.04,502.372269736842,411.37,631.07,487.921842105263,603.525263157895,2.66000000000001,0.380000000000005,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,60,1983,3.54999999999999,516.047154929577,376.35,761.65,470.788413793103,717.970769230769,2.9,0.650000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,61,1984,4.28,567.395794392523,366.77,805.52,508.249076923077,754.023786407767,3.24999999999999,1.03000000000001,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,62,1985,2.46000000000002,554.121382113821,380.79,776.66,494.065303867403,721.354461538462,1.81000000000001,0.650000000000015,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,63,1986,4.34000000000001,464.059631336406,306.6,755.85,417.465459610028,687.0904,3.59000000000001,0.750000000000009,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,64,1987,4.44000000000001,473.027004504505,344.87,752.14,435.544685863874,703.966451612903,3.82,0.620000000000014,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,65,1988,3.7,468.666891891892,335.64,760.82,437.534587155963,705.417209302326,3.26999999999999,0.429999999999988,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,66,1989,2.95,518.084644067797,403.38,687.25,490.969673469388,650.948,2.45,0.500000000000009,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,67,1990,3.03000000000001,471.186633663366,339.97,673.47,437.924822134387,639.4914,2.53000000000001,0.500000000000009,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,68,1991,2.51999999999999,510.327857142857,377.72,756.06,474.044813084112,714.658684210526,2.14,0.380000000000005,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,69,1992,4.23,498.399361702128,355.98,711.35,472.632690217391,670.801818181818,3.67999999999999,0.55000000000002,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,70,1993,4.19000000000001,520.616372315036,381.04,723.44,480.667893175074,684.79487804878,3.36999999999999,0.820000000000002,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,71,1994,3.07,514.377980456026,405.44,721.22,485.754770992366,681.028666666667,2.61999999999999,0.449999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,72,1995,4.42,451.537963800905,312.24,656.43,424.394814814815,611.8521875,3.78000000000001,0.639999999999995,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,73,1996,2.11999999999999,535.670801886792,407.25,772.16,488.63011627907,737.94575,1.71999999999998,0.399999999999986,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,74,1997,3.34000000000001,465.652305389222,308.53,677.79,424.762310606061,619.866,2.64000000000002,0.699999999999998,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,75,1998,2.88,460.306076388889,311.78,675.92,415.324581497797,627.696229508197,2.27000000000002,0.609999999999994,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,76,1999,2.26,518.951238938053,383.22,672.79,479.322426035503,636.447192982456,1.68999999999998,0.570000000000002,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,77,2000,1.35999999999999,598.730147058823,387.04,858.39,519.7635,818.081944444444,1.00000000000001,0.359999999999994,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,78,2001,3.03000000000001,638.668151815182,415.51,942.74,580.19670781893,875.4775,2.43000000000002,0.600000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,79,2002,0,0,0,0,0,0,0,0,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,80,2003,2.02000000000002,579.260792079208,385.98,831.13,537.522865853659,759.392894736842,1.64,0.380000000000005,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,81,2004,2.35,552.826,398.71,728.41,518.819130434783,675.517450980392,1.84000000000001,0.51,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,82,2005,2.22000000000001,572.273468468468,394.94,771.01,530.772034883721,715.0384,1.72000000000001,0.500000000000009,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,83,2006,3.17,637.016088328076,525.95,720.41,602.517559523809,675.913758389262,1.68000000000002,1.48999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,84,2007,3.08999999999998,615.49928802589,488.07,803.28,597.830724637681,763.272727272727,2.76,0.329999999999993,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,85,2008,2.33999999999998,560.890555555556,373.2,823.88,500.657759562842,777.02,1.82999999999999,0.51,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,86,2009,2.68000000000002,588.735186567164,403.3,890.65,535.0075,811.911730769231,2.16000000000001,0.519999999999991,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,87,2010,2.84000000000001,490.078521126761,362.69,786.01,446.571157024793,740.76380952381,2.42,0.419999999999997,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,88,2011,1.56000000000001,550.214551282051,428.98,696.16,511.550170940171,666.207692307692,1.17,0.390000000000024,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,89,2012,2.70999999999999,498.294243542435,379.66,713.16,470.082638297872,682.453333333333,2.35,0.359999999999994,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,90,2013,1.90999999999998,506.726178010471,363.57,691,464.633469387755,647.354090909091,1.46999999999998,0.439999999999978,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,91,2014,3.01,555.110465116279,430.57,716.78,517.289122807018,673.237397260274,2.27999999999998,0.729999999999999,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,92,2015,3.56000000000001,504.670280898876,317.2,807.55,454.731655405405,751.034166666667,2.96000000000002,0.600000000000003,60,1,0
"TW-3-152-1","TW",3,152,1,0.5,93,2016,1.95999999999999,511.186836734694,334.47,746.68,464.124522292994,700.642820512821,1.57,0.389999999999995,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,3,1919,1.32999999999999,616.982330827068,560.88,656.15,612.527037037037,620.027721518987,0.54,0.79,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,4,1920,3.49999999999998,489.7174,397.25,617.09,465.830075757576,563.045930232558,2.64,0.85999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,5,1921,3.30999999999999,483.63836858006,361.86,660.18,474.079290322581,624.748571428571,3.09999999999999,0.210000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,6,1922,4.82,450.819543568465,347.02,627.61,439.961275167785,589.495142857143,4.47,0.350000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,7,1923,4.74,449.981814345992,370.82,713.65,443.663145336226,674.051538461538,4.61,0.130000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,8,1924,4.01,438.623316708229,340.85,641.66,428.279707446809,594.1912,3.76,0.250000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,9,1925,4.59,576.046405228758,372.21,900.72,482.325727002967,834.930573770492,3.37,1.22,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,10,1926,3.44,511.328110465116,355.64,827.34,482.05764516129,778.205882352941,3.1,0.340000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,11,1927,3.07,452.325309446254,347.88,831.22,435.344589041096,782.883333333333,2.92,0.150000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,12,1928,3.04,455.947796052632,345.65,763.37,422.242555555556,723.607058823529,2.7,0.339999999999998,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,13,1929,2.84,493.46235915493,342.39,809.73,451.862348178138,771.170540540541,2.47,0.369999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,14,1930,3.85999999999999,455.279274611399,357.88,778.5,431.194169014084,731.092580645161,3.55,0.309999999999997,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,15,1931,4.4,479.551204545455,338.71,830.88,441.803282051282,773.985,3.9,0.500000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,16,1932,3.64,519.708763736264,360.82,854.15,477.725157232704,809.943260869565,3.18,0.460000000000003,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,17,1933,4.18,511.419138755981,377.28,821.07,474.521215469613,749.937857142857,3.62,0.560000000000004,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,18,1934,3.08,509.831298701299,353.91,853.11,461.194393939394,801.652727272727,2.64,0.44,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,19,1935,2.77,526.043862815884,334.27,836.73,487.127280334728,770.808684210526,2.39,0.379999999999997,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,20,1936,3.05,466.804918032787,318.57,841.9,426.328198529412,800.431212121212,2.72,0.330000000000007,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,21,1937,2.23999999999999,489.191339285714,342.9,843.17,448.823535353535,796.607692307692,1.98,0.26,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,22,1938,3.85999999999999,417.226943005181,297.75,869.53,385.206414565826,811.410689655172,3.57,0.290000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,23,1939,2.91000000000001,461.550103092784,325.25,817.32,429.099847908745,766.350714285714,2.63,0.28000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,24,1940,2.08000000000001,502.659423076923,348.91,812.22,477.838,764.663333333333,1.9,0.180000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,25,1941,1.57,461.176369426752,326.19,730.93,437.805944055944,699.888571428571,1.43,0.139999999999995,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,26,1942,2.59,417.266988416988,297.66,755.58,395.122199170124,713.761111111111,2.40999999999999,0.180000000000002,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,27,1943,1.59999999999999,447.8689375,314.1,770.64,417.31375,722.865625,1.43999999999999,0.159999999999991,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,28,1944,1.87,508.475935828877,334.44,798.14,467.926,748.771851851852,1.6,0.270000000000005,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,29,1945,2.09,421.142440191388,310.9,753.51,399.431391752577,701.938666666667,1.93999999999999,0.150000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,30,1946,1.42000000000001,464.738943661972,378.76,665.36,454.235639097744,619.954444444444,1.33000000000001,0.0900000000000125,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,31,1947,1.68,484.437857142857,326.1,815.96,445.282567567568,774.187,1.48,0.199999999999998,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,32,1948,0.76,542.624868421053,401.95,765.68,512.763636363636,739.709,0.659999999999991,0.100000000000003,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,33,1949,1.78000000000001,466.866853932584,303.6,786.5,441.391717791411,743.696666666667,1.63,0.150000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,34,1950,1.47000000000001,481.066054421769,377.19,782.61,458.201481481481,738.2925,1.35,0.119999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,35,1951,0.600000000000003,552.328666666667,428.24,766.56,519.733921568627,737.032222222222,0.51,0.0899999999999983,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,36,1952,1.17,482.711025641026,322.29,796.79,454.725523809524,727.584166666667,1.04999999999999,0.119999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,37,1953,0.949999999999998,537.749368421053,395.04,809.51,494.8565,766.511333333333,0.799999999999992,0.150000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,38,1954,1.24,529.878951612903,396.89,879.04,493.548558558559,840.084615384615,1.11000000000001,0.12999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,39,1955,1.24,506.131935483871,341.7,781.83,463.749230769231,726.522,1.04,0.200000000000012,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,40,1956,0.270000000000005,683.13,616.59,756.57,658.193888888889,733.002222222222,0.180000000000002,0.0899999999999983,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,41,1957,0.340000000000013,651.806176470588,567.23,743.7,633.395454545455,685.559166666667,0.220000000000008,0.119999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,42,1958,0.380000000000005,519.527894736842,404.52,660.49,499.234333333333,595.62875,0.300000000000006,0.0800000000000074,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,43,1959,0.659999999999991,549.553636363636,408.88,761.83,500.186923076923,732.915714285714,0.519999999999991,0.139999999999995,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,44,1960,0.529999999999996,526.89641509434,398.49,664.73,498.324210526316,599.279333333333,0.37999999999999,0.150000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,45,1961,0.479999999999999,553.712083333333,407.99,738.28,502.461388888889,707.464166666667,0.359999999999994,0.119999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,46,1962,0.940000000000007,515.068085106383,347.97,814.6,470.862625,767.670714285714,0.800000000000006,0.139999999999995,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,47,1963,1.14,541.909122807018,373.96,878.69,492.285257731959,825.057058823529,0.969999999999994,0.169999999999997,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,48,1964,1.82999999999999,479.943825136612,299.08,818.8,435.247974683544,762.4216,1.57999999999999,0.249999999999995,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,49,1965,2.32,445.054094827586,310.73,761.5,406.445911330049,715.311379310345,2.03,0.290000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,50,1966,3.24,498.953611111111,330.78,932.26,451.051428571429,870.519189189189,2.87,0.369999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,51,1967,2.67,494.58808988764,339.74,859.73,457.149033613445,801.846551724138,2.37999999999999,0.290000000000001,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,52,1968,2.70000000000001,563.347888888889,349.43,887.54,514.410789473684,829.006428571429,2.28000000000001,0.420000000000011,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,53,1969,2.69000000000001,549.153605947955,365.51,903.47,500.925665236051,861.295555555556,2.33000000000001,0.360000000000009,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,54,1970,2.76,533.26347826087,330.95,841.09,476.186844444444,785.072156862745,2.25000000000001,0.51,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,55,1971,2.57999999999999,567.922131782946,398.13,823.35,526.378703703704,781.574047619048,2.16000000000001,0.419999999999997,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,56,1972,2.91000000000001,505.261890034364,327.21,911.61,459.027170542636,866.733333333333,2.58000000000001,0.330000000000007,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,57,1973,2.38000000000002,540.687226890756,337.6,927.77,471.083383838384,885.22625,1.98000000000001,0.400000000000015,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,58,1974,1.42,600.237535211268,426.44,938.83,568.124330708661,872.129333333333,1.26999999999999,0.150000000000015,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,59,1975,2.07,527.296473429952,363.08,952.43,486.088502673797,912.591,1.87000000000001,0.199999999999998,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,60,1976,1.90999999999998,561.416858638743,348.31,1027.21,505.249404761905,971.68347826087,1.67999999999999,0.229999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,61,1977,1.04,594.767980769231,417.46,1003.6,542.607362637363,959.892307692308,0.909999999999977,0.130000000000005,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,62,1978,2.31000000000001,568.661688311688,354.95,984.2,511.87655,935.017419354839,2.00000000000001,0.310000000000011,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,63,1979,2.29,523.384978165939,325.17,960.19,473.954630541872,909.321923076923,2.02999999999998,0.26,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,64,1980,1.88,507.596170212766,331.88,972.96,449.004121212121,927.930434782609,1.65000000000001,0.229999999999999,60,1,0
"TW-3-192-1","TW",3,192,1,0.5,65,1981,1.42,581.673661971831,388.24,946.41,513.010683760684,903.0164,1.17,0.249999999999981,60,1,0
